julday,LNOx,LNOxEm,sqrtWS
467,4.345103281,7.906350451,2.037154879
467,4.01186834,7.802210586,1.949358869
467,4.077537444,7.813982558,2.13693706
467,4.086816296,7.836404379,2.446017171
467,3.899950424,7.884625782,2.330879662
467,4.230476737,7.938717727,2.117427685
467,4.030694535,7.906198667,1.879627623
467,3.986202404,7.728841059,2.213594362
467,3.838376465,7.354172833,2.049390153
467,3.860729711,7.121111022,1.736807416
467,3.875359021,7.067567374,1.575753788
467,4.096009842,6.947156754,1.678243129
467,4.101816577,6.812019317,1.49448988
468,4.068171688,6.456512737,1.024695077
468,3.799973502,6.122790322,1.284523258
468,3.769306703,5.865657131,1.072380529
468,3.678829118,5.859553158,0.447213595
468,4.300680995,5.917477477,0.632455532
468,5.584998939,7.638087803,0.816394512
468,5.51765368,7.996896938,0.903880523
468,5.53417969,8.328175968,0.806225775
468,5.069218618,8.395194509,0.795927132
468,5.184868674,8.439724695,1.663279892
468,4.94875989,8.351564733,1.751142484
468,4.915591745,8.444078101,1.843908891
468,4.762173935,8.294567358,1.970532923
468,4.497028027,8.371099564,2.069661808
468,4.784570814,8.492731808,2.121320344
468,4.706372066,8.454733607,2.125205872
468,4.962145085,8.493979752,1.953586445
468,4.891851758,8.39564534,2.213594362
468,4.603168183,8.276011262,2.13693706
468,4.4959132,8.003501425,2
468,4.382651439,7.729969267,1.707922715
468,4.53635587,7.358343465,0.866025404
468,4.353498551,6.730739706,0.991463565
468,4.520701029,6.452869866,1.06465957
469,4.363098625,6.075313669,0.974679434
469,4.237000863,5.868876193,0.81670068
469,4.119037175,5.6050514,0.885155354
469,4.095177549,5.740185482,0.84646323
469,4.048300624,5.872290435,1.297304899
469,5.562794781,7.724853504,1.147388339
469,5.937272318,7.932389763,0.912962212
469,6.010654242,8.475043803,0.903603896
469,5.416988896,8.458314816,1.154556192
469,4.588532545,8.36899859,1.161895004
469,5.089138356,8.352583776,1.46065054
469,5.069532935,8.370145859,1.643167673
469,4.979832385,8.227923681,1.663279892
469,4.570578741,8.292179738,1.183215957
469,4.354141431,8.479646622,2.020767181
469,4.566429358,8.29390707,1.643167673
469,4.766863775,8.329191012,1.58113883
469,5.114995309,8.416632171,1.80748444
469,5.136680401,8.274269568,1.698087159
469,5.092215281,8.343395562,1.949358869
469,4.535820108,7.897180638,0.991715685
469,4.482437421,7.23330675,0.670820393
469,4.410371108,6.672797179,0.465295605
469,3.832979798,6.421110944,1.125388822
470,3.922962945,6.085411788,0.948683298
470,3.984343667,5.711633343,0.605392435
470,3.893859035,5.746641913,0.795927132
470,3.869115504,5.595034419,0.795927132
470,3.836221292,5.843655723,1
470,5.442850517,7.350958342,0.806225775
470,5.488937726,7.851122457,0.966178037
470,5.820824495,8.419144938,1.008464179
470,5.61111879,8.3790522,0.875499857
470,5.373656723,8.413199067,0.856446145
470,5.431317368,8.505382543,1.168973909
470,5.276071758,8.461173255,1.217990148
470,4.457250056,8.299675005,1.390503506
470,5.066385309,8.278612402,1.329097438
470,5.026180505,8.455605,1.408190328
470,5.280407946,8.357521734,1.586348007
470,5.008633291,8.474134896,1.204159458
470,5.18206441,8.431408128,1.224744871
470,5.322522055,8.280608499,1.016366076
470,4.954770161,7.955708883,0.912962212
470,5.041810912,7.884322364,0.903603896
470,4.939139292,7.596280797,0.763871717
470,3.890799369,6.861078718,0.957340065
470,2.985681938,6.497092702,1.372406645
471,3.0301337,6.17522107,1.354067945
471,2.684440335,5.895112696,1.322875656
471,3.246490992,5.779461396,0.983361582
471,2.525728644,5.570547947,1.5
471,2.541601993,5.565826063,1.190168055
471,4.185098925,7.42556384,1.154556192
471,3.625673378,7.620780915,1.384377116
471,4.780802755,8.328040247,1.118033989
471,4.354783898,8.501610733,1.24498996
471,4.569024739,8.211909073,1.040913061
471,4.852030264,8.372530958,0.912962212
471,5.378283148,8.30622072,0.948683298
471,5.158480421,8.2255837,1.01661202
471,5.072983919,8.333101571,1.494322589
471,5.411422813,8.546950102,1.575912434
471,5.447168313,8.472339006,1.372406645
471,5.295563578,8.411213109,1.032956921
471,5.042456906,8.3883575,1.702938637
471,4.439705746,8.22520616,1.360147051
471,4.780802755,8.080658704,1.147606204
471,4.057853454,7.866561222,1.210991329
471,3.708682081,7.656452634,1.322875656
471,3.986202404,7.207691489,1.437532608
471,3.78191432,6.820943558,1.102950588
472,4.147885329,6.672969802,1.032956921
472,3.879499814,6.351583457,1.040913061
472,1.871802177,6.156572176,1.516575089
472,1.398716881,6.152719449,1.575912434
472,3.457892725,6.184561098,1.224744871
472,4.947695494,7.039046396,0.81670068
472,5.430441519,7.694263308,0.730410843
472,4.998900038,7.902844078,0.752661943
472,4.184337601,8.192012159,0.84646323
472,4.447346101,8.249397606,0.974679434
472,5.083265985,8.297462606,1.056882207
472,4.963893032,8.206809628,1.49448988
472,4.860587298,8.201670561,1.866413673
472,4.620551288,8.112942805,1.798193538
472,4.473921899,8.053125457,1.788854382
472,4.49980967,7.9678929,1.638139188
472,4.772378105,8.043830912,1.602186007
472,4.602165677,7.939450197,1.596871942
472,4.614129927,7.860495598,1.741694577
472,4.157319361,7.470257319,1.402497772
472,4.267597344,7.173857658,1.488791456
472,4.209902903,7.005937725,1.316624472
472,3.432372999,6.879284418,1.048808848
472,4.24563401,6.732609379,0.836660027
473,3.729301369,6.553363071,0.730410843
473,2.893145685,6.347564339,0.930859818
473,3.969348072,6.109477471,0.741619849
473,3.750679855,5.993656411,0.53244718
473,3.724487882,5.901258358,0.341320963
473,3.693866996,6.137115719,0.774596669
473,3.549617387,6.321147686,1.147606204
473,3.769306703,6.716941569,1.414213562
473,3.675034047,6.844860037,1.10317723
473,4.154969184,7.283611987,1.168973909
473,4.365643155,7.511210483,0.95760117
473,4.682131227,7.704999597,1.329097438
473,4.799090879,7.649691985,1.454819576
473,4.649187071,7.602547873,1.532970972
473,4.729156166,7.6483309,1.303840481
473,4.356708827,7.697760696,1.5
473,4.32611744,7.617941574,1.431782106
473,4.305415532,7.666792048,1.118033989
473,4.320151231,7.505045097,1.554670383
473,4.500920165,7.312873012,0.894427191
473,4.417635062,7.109994424,0.894427191
473,4.395682961,6.977471879,0.752994024
473,4.073291153,6.666681618,0.591607978
473,3.594568775,6.309312015,1.048808848
474,3.645449896,5.680935072,0.806225775
474,2.833213344,5.626498422,0.921954446
474,3.358637767,5.420755325,0.670820393
474,3.513036863,5.522394794,0.741619849
474,3.909018496,5.837188595,0.912962212
474,5.708106446,7.739848479,0.785493475
474,5.194067345,7.806750762,1.087658034
474,5.279134547,8.354829182,1.390503506
474,4.959342,8.413195376,1.360147051
474,4.836281907,8.325964294,1.591697207
474,4.815025843,8.307999416,1.688194302
474,4.470495283,8.187074823,2.049390153
474,4.351567427,8.10018874,2.41516045
474,4.423048609,8.238682293,2.187121396
474,3.539508997,8.331875726,2.341687426
474,2.920469789,8.402103094,2.542931379
474,3.762362231,8.36305378,2.626785107
474,3.741234684,8.536096368,2.750727177
474,4.027135813,8.255408623,3.063168294
474,3.700066644,8.041118398,3.11713009
474,3.196630216,7.629539558,2.972120455
474,2.49732917,7.15495977,2.869320477
474,2.098017927,6.474802225,2.446017171
474,1.824549292,6.16715122,2.258317958
475,1.740466175,5.431274882,2.171750446
475,1.619388243,5.534452313,2.236067977
475,1.208960346,5.038636223,2.045360604
475,1.098612289,5.262482594,2
475,1.658228077,5.581273697,2.129201728
475,4.083452121,7.498782792,2.08961719
475,3.19253185,7.875868429,1.991607391
475,4.072439727,8.434497342,1.949358869
475,3.152736022,8.406850015,1.717556404
475,3.862832761,8.407347627,1.879627623
475,4.458987676,8.390844201,2.05353354
475,4.485823428,8.267840606,1.914810696
475,4.39383168,8.174028083,1.861988185
475,4.740138046,8.277678757,1.888517937
475,4.831907273,8.374813704,1.727136358
475,4.766438334,8.405234779,1.693221781
475,4.790404164,8.442752186,1.437532608
475,5.211396895,8.451512414,1.140175425
475,5.428906936,8.366939925,1.13291659
475,5.224132468,8.042906518,1.024695077
475,4.456089963,7.855489197,1.341640786
475,3.449987546,7.375906554,1.505656003
475,2.839078464,6.470978644,1.897366596
475,3.242592351,6.119641388,1.617559891
476,3.214867803,5.838649642,1.13291659
476,1.098612289,5.453816983,1.596871942
476,2.598979106,5.456428699,1.06465957
476,1.722766598,5.525810277,1.488791456
476,3.292126287,5.688206798,1.431782106
476,4.792064605,7.454112947,1.549193338
476,5.497987562,7.91641274,1.532970972
476,5.359412466,8.40551783,1.483239697
476,5.315174484,8.429271511,1.032714869
476,4.212868064,8.358961605,1.032714869
476,4.900076104,8.501841847,1.414213562
476,4.886959933,8.338639713,1.940876091
476,4.708177936,8.340802376,1.957932583
476,4.843793308,8.320414833,1.707922715
476,5.085124146,8.418878757,1.760681686
476,4.924350925,7.925023354,1.543858802
476,4.953712147,8.473387923,1.638139188
476,5.108064439,8.457580118,1.7272811
476,5.3499606,8.374703343,1.390323703
476,5.086361005,8.148059451,1.016366076
476,5.620038481,7.89454561,0.836660027
476,5.297817242,7.387056607,0.774596669
476,4.81866736,6.795214375,1.251798706
476,4.500920165,6.409889677,1.322875656
477,4.062165664,5.855221859,1.511125408
477,4.054390247,5.807527938,1.559967948
477,3.669951444,5.112381802,1.532970972
477,3.341093458,5.559896642,1.607326974
477,4.058717385,5.729547529,1.527579785
477,5.332718793,7.499981291,1.575753788
477,5.638888335,8.055078143,1.538505769
477,5.554508772,8.470475302,1.516575089
477,4.373238129,8.44512679,1.303840481
477,3.970291914,8.34596429,1.238345671
477,4.322807275,8.448585718,1.032714869
477,4.961795129,8.319055583,1.793460342
477,4.606169686,8.257301715,1.936491673
477,4.565909472,8.265145633,1.825787501
477,4.50147495,8.453744278,1.74642492
477,4.880526609,8.434988042,1.770028248
477,5.028147719,8.481891592,1.802775638
477,5.012633297,8.451956321,1.923538406
477,4.85787254,8.318816847,1.979141228
477,4.62153554,8.148062791,1.779466212
477,5.055927283,7.846178667,1.125388822
477,4.800325701,7.33675521,0.718679344
477,4.275971433,6.735399704,1.204159458
477,4.598648969,6.512178781,1.204159458
478,4.386392092,6.066398508,1.231665539
478,4.02356438,5.694683015,1.372406645
478,4.019082078,5.626218747,1.420035211
478,3.884651809,5.805628489,1.414213562
478,4.456089963,5.754053341,1.471903529
478,5.556055563,7.431486384,1.402497772
478,5.903043086,7.782407768,1.271613149
478,5.696590004,8.337391005,1.204159458
478,5.206750173,8.331672799,0.930859818
478,4.924714232,8.309877635,1.24498996
478,4.731362211,8.296825873,1.901841213
478,4.758320365,8.31430641,2.004245494
478,4.630837933,8.22485972,1.893013471
478,4.751864565,8.273962118,1.732050808
478,5.033374781,8.368195638,1.384557691
478,5.238567362,8.389810963,0.912962212
478,5.278879673,8.371600744,1.527579785
478,4.961795129,8.363540777,1.755989749
478,4.80811103,8.217865871,1.372406645
478,5.08790493,8.032565783,0.785493475
478,5.040194096,7.864529734,0.707106781
478,5.035002651,7.537936049,1.072380529
478,4.640054588,7.024653476,1.264911064
478,4.240607069,6.753095904,1.040913061
479,3.856510295,6.530521039,0.95760117
479,3.731699451,6.260889122,0.974679434
479,2.884800713,5.822698013,1.532970972
479,2.806386102,5.855859597,2.101547049
479,2.694627181,6.035209329,1.974841766
479,3.964615456,7.129795478,2.394368393
479,4.357349647,7.600282115,2.105587804
479,4.254903238,7.850482568,2.049390153
479,4.396299294,8.222680993,1.949358869
479,4.453183829,8.199324405,2.037154879
479,4.445588116,8.279684554,1.834802442
479,4.450269225,8.213251472,1.751142484
479,4.354783898,8.073059516,1.861853915
479,3.693866996,8.068027655,1.74642492
479,3.275256158,8.020306415,1.643167673
479,2.957511061,7.958138814,2.291287847
479,2.708050201,7.890646817,2.28035085
479,2.954910279,7.878695146,2.559296778
479,2.591516385,7.744863505,2.523192422
479,1.967112357,7.428772651,2.607680962
479,1.658228077,7.052052449,2.352232982
479,2.140066163,6.903512332,2.14872055
479,2.48490665,6.750555538,1.892881401
479,2.49732917,6.739756405,2.097617696
480,2.008214032,6.47033317,2.045360604
480,2.58021683,6.276961946,1.559967948
480,2.917770732,5.81523935,1.251598977
480,2.949688335,5.74493942,1.5
480,3.722072421,5.800735059,1.087658034
480,3.987130478,5.902415555,1.10317723
480,4.528828953,6.005455579,1.197288603
480,3.701301974,6.395557792,1.154556192
480,3.202746443,6.946246335,1.231462545
480,3.086486637,7.295954116,1.140175425
480,3.498021566,7.483650867,0.991463565
480,3.605497845,7.662291827,1.271416533
480,3.641525758,7.576261229,1.774823935
480,3.828641396,7.632506892,1.751142484
480,3.589059119,7.749722556,1.732050808
480,3.139832618,7.574436237,1.861853915
480,2.939161922,7.705028822,2.077739156
480,3.206803244,7.838181596,2.093561559
480,2.677590994,7.734035309,2.291287847
480,2.714694744,7.383063208,2.175660819
480,2.38416508,7.090373313,1.932097306
480,3.295836866,7.00923731,2.037154879
480,3.230804396,6.915346214,1.983305322
480,2.701361213,6.413239883,1.784236531
481,3.306886702,5.905626689,1.316624472
481,3.45946629,5.517549914,0.983107319
481,3.32323584,5.444705546,0.965919251
481,3.494991261,5.252828648,1.211197754
481,4.300002799,5.764776886,1.231462545
481,5.90331616,7.744161494,0.939946807
481,5.614769095,7.792405901,0.921954446
481,5.773619434,8.417887562,0.939946807
481,5.657913041,8.436600736,0.82643814
481,4.08007659,8.275240394,1.565247584
481,4.043051268,8.428014764,1.910497317
481,4.270396506,8.23944178,1.722498186
481,3.992680908,7.984289671,1.494322589
481,4.132763672,8.223520616,1.118033989
481,4.686750173,8.401430602,1.420211252
481,4.714024591,8.435466985,1.816590212
481,4.676094524,8.368802614,1.953586445
481,4.770684624,8.365599041,2.045360604
481,4.672828834,8.30008868,1.966341781
481,4.085976313,7.980066018,2.020767181
481,3.824284091,7.714984349,1.944993573
481,3.799973502,7.106515002,1.607326974
481,4.118223836,6.489822805,0.912688337
481,4.151039906,6.170541637,0.577494589
482,3.351656936,5.69994532,0.885155354
482,3.527830033,5.32324545,1.087887862
482,3.208825489,5.117245629,1.224744871
482,3.154870495,5.100908746,1.210991329
482,3.941581808,5.697139986,1.147606204
482,5.498806227,7.455574135,1.238345671
482,5.734958092,7.878062559,1.251598977
482,5.094056902,8.505498674,1.431782106
482,4.033355291,8.436257434,1.231665539
482,4.182050143,8.268746416,1.147606204
482,4.898958577,8.387758451,1.414213562
482,4.722953222,8.32136088,1.811905075
482,4.512506501,8.209051804,1.979014906
482,4.589040804,8.313667086,2.045360604
482,4.866379938,8.376451275,2.045360604
482,4.783734694,8.381959658,1.940876091
482,4.439705746,8.481746471,1.702938637
482,4.897093253,8.459556373,1.717556404
482,4.80073697,8.326061029,1.732050808
482,4.418840608,8.021726327,1.322875656
482,4.957586073,7.708096731,0.930859818
482,5.064176061,7.438300261,0.683008053
482,4.34185547,6.602068902,0.577494589
482,4.282206299,6.097190639,1.008464179
485,2.635479508,6.052129267,1.040672859
485,2.365559892,5.827719675,1.110630452
485,2.836150204,5.482425353,1
485,2.041220329,5.614508245,1.329097438
485,2.219203484,5.688183204,1.118033989
485,4.043051268,7.4423378,1.258371964
485,4.143134726,7.805605424,1.271613149
485,4.596633855,8.349885603,1.040913061
485,4.701389044,8.302668164,1.154772705
485,4.476768471,8.347590752,1.147606204
485,4.140750935,8.387099601,1.204159458
485,4.529368473,8.323704638,1.258371964
485,4.34185547,8.171417977,1.329097438
485,4.447346101,8.175813094,1.322875656
485,4.372607413,8.320492808,1.290929897
485,4.48187197,8.298283118,1.204159458
485,4.195697056,8.311214184,1.360147051
485,4.337944122,8.216494034,1.168973909
485,4.833500264,8.12495301,1.297497592
485,4.791234729,7.875581823,1.372406645
485,4.493120682,7.687655654,1.176222768
485,4.356708827,7.611008554,0.95760117
485,3.988057692,7.266781876,1.087887862
485,3.555348061,6.854603885,0.991715685
486,3.673765816,6.503500008,1.024695077
486,3.464172181,6.195833915,1
486,2.827313622,6.048574344,1.147606204
486,3.456316681,6.005640788,0.931128348
486,3.18221184,5.897948726,1
486,3.778491613,6.221280797,0.95760117
486,3.996364154,6.597097598,1.024695077
486,4.743191484,7.05433085,0.670820393
486,4.433194921,7.269616092,1.102950588
486,4.525044142,7.572496936,1.125388822
486,4.096009842,7.706698915,0.948683298
486,4.237000863,7.673355485,1.643167673
486,4.240607069,7.639403792,1.396424004
486,4.073291153,7.594822212,1.341640786
486,3.817712326,7.694958701,1.945122104
486,3.821003607,7.539130668,2.01246118
486,3.768152635,7.513106766,1.906174179
486,4.368181228,7.602059345,1.471903529
486,4.087655574,7.486399331,1.264911064
486,3.77505715,7.122345118,1.62265215
486,3.756538103,6.807103119,1.238345671
486,4.437934267,6.792249731,1.125388822
486,4.410371108,6.695626584,1.251798706
486,4.467630772,6.571609569,1.238143772
487,4.140750935,6.403271211,1.322875656
487,4.343805422,6.259540006,1.378404875
487,4.036891987,5.90613852,1.238345671
487,4.15575319,5.848875602,0.836660027
487,4.373238129,5.980837741,1.01661202
487,4.06731589,5.851972237,0.948683298
487,3.861781789,5.846758846,0.806225775
487,4.052654135,6.377694316,0.730410843
487,3.933784497,6.815620065,1.118033989
487,3.576550269,7.259094803,1.834802442
487,3.133317937,7.471698174,1.663279892
487,3.927896355,7.608303938,1.586348007
487,4.320151231,7.479113198,1.51095996
487,3.950281718,7.525039958,1.511125408
487,4.298645026,7.670302925,1.341640786
487,4.092676505,7.590353019,1.46065054
487,3.845883203,7.675853614,1.449137675
487,4.112511866,7.709430103,1.62788206
487,4.260564966,7.659163324,1.390503506
487,3.982481469,7.425867314,1.161895004
487,4.336636932,7.18744381,1.472073368
487,4.037774211,6.973382316,1.24498996
487,4.12552018,6.717428555,1.24498996
487,4.046553898,6.236130695,1.372224471
488,3.735285827,6.128954916,1.460479373
488,3.295836866,5.386318449,1.335477443
488,3.454738149,5.334018297,1.271613149
488,3.022860941,5.550577574,1.210991329
488,3.77505715,5.838410529,1.224744871
488,5.607638614,7.659295505,1.102950588
488,5.786130216,7.979207288,0.856446145
488,5.584247906,8.497125079,0.931128348
488,5.273512248,8.467900562,0.991463565
488,5.577652198,8.445884612,0.885155354
488,5.644916722,8.495850085,0.957340065
488,5.6563414,8.348901739,0.836660027
488,5.543613723,8.236131581,0.965919251
488,5.269403356,8.188206885,1.048808848
488,4.855928904,8.336481939,1.197288603
488,5.110480629,8.410070317,0.903603896
488,5.502685763,8.383970308,0.885155354
488,5.056882545,8.32908946,1.01661202
488,4.815836216,8.229803997,1.378404875
488,4.623501143,7.979675044,1.408190328
488,4.421848129,7.7265278,1.390503506
488,4.414614824,7.394977231,1.607326974
488,2.186051277,6.333946659,1.66838245
488,1.481604541,6.009632316,1.549193338
489,2.459588842,5.680688678,1.559967948
489,1.791759469,5.440642095,1.66838245
489,0.717839793,5.138948382,1.78409641
489,2.021547563,5.503403122,1.732050808
489,2.839078464,5.920934038,1.58113883
489,4.815836216,7.531354261,1.42583309
489,4.960394078,7.834687525,1.707776332
489,5.119489699,8.336063052,1.602029962
489,4.791649753,8.295282339,1.570509471
489,3.898937766,8.295936584,1.741694577
489,4.312140507,8.374190462,1.663279892
489,3.532225644,8.371985883,1.821126025
489,4.457829598,8.264192098,2.08961719
489,4.597138014,8.29411154,1.66838245
489,4.787491743,8.388522251,1.505489953
489,5.196838198,8.341778228,1.271416533
489,5.076423035,8.378258229,1.048808848
489,5.185708422,8.393138132,1.420035211
489,5.371103036,8.300024898,1.080046295
489,5.49532226,8.057968786,0.774596669
489,5.080472254,7.834786448,0.774596669
489,4.986684073,7.335127796,0.670820393
489,4.114963849,6.44308668,0.921954446
489,3.723280881,6.100202588,0.836660027
490,3.448398983,5.699794198,0.921954446
490,2.261763098,5.435138626,0.974679434
490,2.4765384,5.350561917,0.856446145
490,3.494991261,5.465213795,0.658407169
490,1.916922612,5.783511218,1.040913061
490,3.851210866,7.489905391,1.01661202
490,5.21520746,7.912191166,0.806225775
490,5.679489782,8.389919145,0.730410843
490,5.337778435,8.379117489,1.080046295
490,5.461073768,8.393883531,0.903880523
490,5.371800143,8.463071569,0.983361582
490,5.428687518,8.333877569,0.930859818
490,4.99653637,8.282181674,1.048808848
490,4.576256176,8.328861198,1.251598977
490,4.471638793,8.420507044,1.329097438
490,3.816612821,8.418545241,1.426008415
490,4.903050083,8.406397301,1.118033989
490,5.143708248,8.285246902,1.01661202
490,3.64805746,8.075884619,1.5
490,5.190175208,8.31670461,1.511125408
490,4.525585707,7.7342752,1.420211252
490,3.377587516,7.026251718,1.707776332
490,2.747270914,6.638365442,1.622806211
490,2.63188884,6.326361105,1.843908891
491,1.871802177,5.777236707,1.866413673
491,0.97455964,5.544443282,1.936491673
491,2.1690537,5.625978333,2.01246118
491,2.140066163,5.674394093,2.187007087
491,1.974081026,5.793654103,2.18323155
491,3.918005077,7.530463589,1.570509471
491,4.80729437,7.952938915,1.707776332
491,5.318365062,8.492131055,1.940747279
491,5.367843429,8.366334697,1.821126025
491,5.328604059,8.403241291,1.673320053
491,4.468204331,8.449238575,1.483239697
491,4.715368978,8.336391811,1.643167673
491,4.948405218,8.299918318,1.586348007
491,4.965986542,8.337499,1.040913061
491,5.030437921,8.421728413,1.722498186
491,5.059425458,8.416963988,1.575912434
491,4.712678394,8.455566547,1.378404875
491,4.914491434,8.403758376,1.893013471
491,4.916324615,8.260489391,1.702938637
491,5.05465218,8.165934217,1.008216247
491,5.295563578,7.959463559,0.939946807
491,5.190175208,7.445218048,1.024695077
491,4.80851911,6.76624322,1.087658034
491,4.529907701,6.386828155,1.008464179
492,4.334017415,6.16892032,1.040913061
492,3.936715618,5.877046342,0.836660027
492,3.765840495,5.533502459,1.080277742
492,3.120159852,5.662886103,1.303840481
492,3.175968324,5.638228903,1.360147051
492,4.373868447,7.43143632,1.821263298
492,4.688591794,7.797063073,2.037154879
492,4.936270879,8.291708539,2.01246118
492,4.971894466,8.437202221,1.927822606
492,4.887714081,8.375363865,1.61245155
492,4.934473933,8.345738134,1.848512916
492,4.935552488,8.332099464,1.271613149
492,4.818263401,8.394410385,1.420211252
492,4.703203926,8.395801645,1.190168055
492,4.154969184,8.38491222,2.167948339
492,5.087287646,8.426327173,1.74642492
492,4.927253685,8.2650474,1.861853915
492,4.786240961,8.299891566,1.974841766
492,4.591578232,7.918829934,1.74642492
492,4.804021045,7.899865426,1.443433407
492,4.801148069,7.64700877,0.763871717
492,4.289774275,7.168396345,0.82643814
492,4.414009681,6.81522876,0.816394512
493,4.424846632,6.441651125,1.064424727
493,4.324132656,6.408174581,1.24498996
493,4.158101528,6.072340318,1.335477443
493,4.136765278,5.968516627,1.322875656
493,4.044804117,6.1345564,0.903880523
493,4.492001488,6.907248576,0.836660027
493,5.442634137,7.635902291,0.875785362
493,4.903050083,7.911905664,1.016366076
493,4.780383204,8.223509445,1.064424727
493,4.585477553,8.273068379,1.402319507
493,4.623010104,8.122010038,2.024845673
493,4.643428898,8.094981448,2.03310108
493,4.303389189,8.046739051,2.065550774
493,4.352855257,8.170343097,2.053411795
493,4.257030144,8.031974456,2.057547083
493,4.407328818,8.045806754,1.688194302
493,4.02356438,7.951475129,1.483239697
493,3.465735903,7.862399722,1.830300522
493,3.968403339,7.766532555,1.511125408
493,4.066459359,7.570775365,1.176222768
493,4.08007659,7.035776061,1.231462545
493,4.220242729,6.699103169,0.885155354
493,3.855452654,6.613498651,1.087887862
493,4.083452121,6.537624393,0.763544367
494,3.518980417,6.470410064,1.190168055
494,4.083452121,6.278898754,1.016366076
494,3.583518938,5.851299349,0.316227766
494,3.869115504,5.801106975,0.516720427
494,4.065602093,5.894164516,0.591607978
494,3.94931879,5.817644347,0.774596669
494,4.003690194,5.817782858,0.741619849
494,4.143928062,6.210248171,0.694982014
494,3.928880122,6.836242697,0.670820393
494,3.884651809,7.234958684,0.82643814
494,4.131961426,7.445217067,1.658312395
494,4.275276265,7.700991883,1.884144368
494,4.030694535,7.592253704,1.830300522
494,4.17438727,7.483454179,1.717556404
494,3.953164949,7.585121527,1.643167673
494,4.058717385,7.646841038,1.658312395
494,4.700934808,7.731433523,1.161895004
494,4.587006215,7.71766584,1.183215957
494,4.337290741,7.592624527,1.408190328
494,4.289774275,7.347613035,1.278084504
494,4.641984159,7.169735494,0.81670068
494,4.535820108,7.051660907,1.056645636
494,4.302036009,6.576970422,1.224744871
494,4.353498551,6.28923088,1.396424004
495,4.143928062,5.784232331,1.449137675
495,3.740047741,5.787528159,1.483239697
495,3.222867846,5.45076126,1.443433407
495,3.17805383,5.375678045,0.930859818
495,3.621670704,6.005912088,1.161895004
495,5.71636959,7.710075989,1.008464179
495,5.994335422,7.773964715,0.84646323
495,5.759847699,8.377886538,0.921954446
495,5.139321635,8.501205969,1.024695077
495,4.85787254,8.333768245,1.760681686
495,4.630350485,8.353672468,1.936491673
495,4.828313737,8.341339366,1.927952282
495,4.42604352,8.166791315,1.974841766
495,4.48863637,8.298032162,2.037154879
495,4.791234729,8.405259707,2.037154879
495,5.036952602,8.351858284,1.825787501
495,4.877484781,8.379905165,1.816590212
495,4.99314998,8.416298953,1.852970588
495,5.12812199,8.251226715,1.449137675
495,5.374352053,8.007473699,0.816394512
495,5.304050898,7.796027904,0.78517514
495,5.004952511,7.177990132,0.885155354
495,4.85787254,6.504306987,0.866025404
495,3.937690752,6.077598945,0.95760117
496,4.195697056,5.678734461,0.577061522
496,3.676300672,5.319026784,0.983361582
496,3.601413428,5.115585397,1.161895004
496,3.379292546,5.457176977,1.360147051
496,3.779633817,5.786167456,1.378404875
496,4.931952772,7.483529999,1.390503506
496,5.121580188,7.985409633,1.310152663
496,5.184588601,8.483891895,1.329097438
496,5.065123479,8.328314776,1.329097438
496,4.59764192,8.369761767,1.080046295
496,4.969466017,8.380619852,1.543696861
496,4.944139303,8.365904594,1.987460691
496,4.71939133,8.24409466,1.770169483
496,4.971547905,8.305720249,1.549193338
496,5.137561588,8.376453912,1.42583309
496,5.242540351,8.408685993,1.384377116
496,5.048573133,8.452321431,1.927952282
496,4.465333241,8.390812736,2.2173182
496,4.864452784,8.333732782,2.024845673
496,4.464182493,7.912044895,1.811905075
496,4.855928904,7.73392113,1.238345671
496,4.994844608,7.384484523,0.866025404
496,3.969348072,6.445079856,0.948683298
496,4.310127759,6.190183257,0.912688337
497,4.021773869,5.793202996,1.056645636
497,4.010056746,5.462166296,1.13291659
497,3.496507561,5.220033263,1.471903529
497,3.660994251,5.550596378,1.420211252
497,3.297687005,5.617379542,1.488791456
497,4.97742316,7.402074136,1.087887862
497,5.69474173,8.008360787,1.008464179
497,5.732207949,8.497919772,0.894427191
497,5.105945474,8.363686917,0.991463565
497,4.844974178,8.448651207,0.921954446
497,5.149527293,8.465081708,0.82643814
497,4.825910853,8.392905779,1.024695077
497,4.825910853,8.313323812,1.483239697
497,4.722508678,8.375277441,1.591697207
497,4.880526609,8.418432311,1.554670383
497,4.555454594,8.342490623,2.2173182
497,4.729156166,8.490640817,2.016556471
497,4.82310017,8.440733862,1.770169483
497,5.013963084,8.437972091,1.722353042
497,4.832305759,8.100772959,1.396424004
497,4.473351611,7.885447165,1.258371964
497,4.445001434,7.399496841,1.322875656
497,3.034952987,6.673673885,1.483239697
497,3.04927304,6.283087504,1.316434579
498,2.750470917,5.889026119,1.354067945
498,2.718000532,5.718030848,1.329097438
498,2.941803932,5.250550739,0.774596669
498,3.430756184,5.845822885,0.695341643
498,3.430756184,5.991894687,0.826740588
498,5.204830523,7.623828255,0.875499857
498,5.39906727,8.021256445,1.147606204
498,5.475626382,8.357962782,1.238345671
498,5.301562097,8.35907574,1.488791456
498,5.21384821,8.451442649,1.575753788
498,5.198773236,8.43095838,1.384557691
498,5.092829532,8.369442665,1.712746333
498,4.629374875,8.26882079,1.673320053
498,4.24563401,8.437188904,1.843908891
498,4.456089963,8.387736942,1.793599732
498,4.407328818,8.481831649,1.861988185
